antecedent,consequent,support,confidence,lift,leverage,conviction,zhangs_metric,rule_rank,lift_tier
RECIPE BOX PANTRY YELLOW DESIGN,RECIPE BOX RETROSPOT,0.010993632103808723,0.2443257676902537,10.53639048956467,0.009950235685016452,1.2926353767010317,0.9477349233504895,367,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,0.011774600504625737,0.7075812274368232,10.516425992779784,0.010654961521504497,3.1896603640365915,0.9202237679236885,368,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.011474228042773038,0.22846889952153113,10.476841050786247,0.010379028832710389,1.2678594014717786,0.9523821823949982,369,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG SUKI DESIGN,0.011474228042773038,0.5261707988980716,10.476841050786245,0.010379028832710389,2.0044727555191693,0.9247167170463013,370,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN,0.01003244022588009,0.5235109717868339,10.423879947803394,0.009069992435218974,1.9932835136622047,0.9217302517522681,371,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN,0.012976090352036526,0.5230024213075061,10.413753953450653,0.011730037256290316,1.9911583764883687,0.9269720345615128,372,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.012976090352036526,0.2583732057416268,10.413753953450653,0.011730037256290316,1.3149325809164654,0.9517733736266311,373,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.017601826264568063,0.6220806794055201,10.396741957213141,0.015908812593842483,2.4877421035792247,0.9301342504919,374,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.017601826264568063,0.29417670682730923,10.396741957213141,0.015908812593842483,1.3766971471367027,0.9613368371697434,375,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",0.01015258921062117,0.2265415549597855,10.38845929438179,0.009175294221737514,1.2647000825217376,0.9461411931078113,376,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG APPLE DESIGN,0.01015258921062117,0.46556473829201095,10.388459294381788,0.009175294221737514,1.7872780804899104,0.923886566997126,377,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",0.010573110657214946,0.20754716981132074,10.374865431469203,0.009554002435806654,1.2366606020036273,0.9521170689040039,378,Muy Alto (>5)
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.010573110657214946,0.5285285285285284,10.374865431469201,0.009554002435806654,2.0129676722703023,0.9220588153341173,379,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",0.011474228042773038,0.21655328798185944,10.35846560846561,0.01036651301272114,1.2497264480604284,0.9540094668613356,380,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.011474228042773038,0.5488505747126436,10.358465608465607,0.01036651301272114,2.0991144943296565,0.9227515790650445,381,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",0.013937282229965157,0.20714285714285716,10.354654654654654,0.012591290239425904,1.2360299744656347,0.9685955038711482,382,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.013937282229965157,0.6966966966966966,10.354654654654654,0.012591290239425904,3.0751942309453817,0.9218668419728713,383,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",0.010513036164844407,0.21551724137931033,10.338616714697405,0.009496165489108935,1.2481525443197916,0.9495970695970697,384,Muy Alto (>5)
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.010513036164844407,0.5043227665706052,10.338616714697405,0.009496165489108935,1.919030062393647,0.9225056751947973,385,Muy Alto (>5)
JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI,0.011113781088549803,0.44685990338164255,10.331152710681698,0.01003802687217287,1.729663734996461,0.9262417913231122,386,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,JUMBO BAG SPACEBOY DESIGN,0.011113781088549803,0.2569444444444445,10.331152710681696,0.01003802687217287,1.3123233557274572,0.9440384752453069,387,Muy Alto (>5)
"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.010933557611438183,0.5260115606936416,10.325458065219763,0.009874664384389328,2.002278435015517,0.9223231982741185,388,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",0.010933557611438183,0.21462264150943394,10.325458065219761,0.009874664384389328,1.246807302316133,0.9516311008905008,389,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.012855941367295447,0.24263038548752838,10.276909406680401,0.011604987324736837,1.2891865554005528,0.9532004780797132,390,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG CARS BLUE,0.012855941367295447,0.5445292620865141,10.276909406680401,0.011604987324736837,2.0791989888691034,0.924521770531508,391,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,LUNCH BAG ALPHABET DESIGN,0.016460410909527816,0.3672922252010724,10.275540135625297,0.014858508655021547,1.5240142692192555,0.9450337419088279,392,Muy Alto (>5)
LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,0.016460410909527816,0.46050420168067235,10.275540135625297,0.014858508655021547,1.770513193369124,0.9361433241760867,393,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",0.0114141535504025,0.2240566037735849,10.274507510785385,0.010303233777515984,1.2606498927971597,0.951125059134734,394,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG PINK POLKADOT,0.0114141535504025,0.5234159779614326,10.274507510785385,0.010303233777515984,1.9913735806967117,0.9227951657686254,395,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG SUKI DESIGN,0.012615643397813289,0.5121951219512195,10.198564593301436,0.011378641535208091,1.9470443349753697,0.9247234247234246,396,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.012615643397813289,0.25119617224880386,10.198564593301436,0.011378641535208091,1.302570075072003,0.9496400710821963,397,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.013757058752853539,0.20446428571428574,10.190157185628744,0.01240702474432468,1.2317927428664743,0.9669240552683286,398,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.013757058752853539,0.6856287425149701,10.190157185628744,0.01240702474432468,2.9669269894669394,0.9203324474065762,399,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.015258921062117025,0.28798185941043086,10.177804738314293,0.013759686064546783,1.364719322023003,0.9521999692311995,400,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,0.015258921062117025,0.5392781316348195,10.177804738314293,0.013759686064546783,2.0555010794029758,0.9280049653762368,401,Muy Alto (>5)
JUMBO BAG PINK VINTAGE PAISLEY,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.010272738195362249,0.30922242314647375,10.172562165407513,0.009262890525883718,1.4036389416069643,0.9326811301125074,402,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK VINTAGE PAISLEY,0.010272738195362249,0.3379446640316205,10.172562165407513,0.009262890525883718,1.46026888266824,0.9299651441698006,403,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG DOLLY GIRL DESIGN,0.012795866874924906,0.3160237388724036,10.155465554575349,0.01153586881711455,1.4165424562466136,0.9395744195534674,404,Muy Alto (>5)
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND,0.012795866874924906,0.41119691119691115,10.155465554575347,0.01153586881711455,1.6295936797694714,0.930486274126239,405,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.012555568905442748,0.5372750642673522,10.14000081609336,0.011317347219551402,2.046603121203626,0.9229490542609102,406,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.012555568905442748,0.23696145124716553,10.14000081609336,0.011317347219551402,1.2799235688211776,0.9518131676680802,407,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.01243541992070167,0.2371134020618557,10.043230765195037,0.011197230715312027,1.2798635172478738,0.9502672425912194,408,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG SPACEBOY DESIGN,0.01243541992070167,0.5267175572519084,10.043230765195037,0.011197230715312027,2.0020919488552904,0.9222029912872274,409,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",0.011474228042773038,0.21878579610538373,10.032805404876633,0.010330557097336802,1.252144359886024,0.9501580505888019,410,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG SPACEBOY DESIGN,0.011474228042773038,0.5261707988980716,10.032805404876633,0.010330557097336802,1.9997817060597,0.9203981411249264,411,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",LUNCH BAG SPACEBOY DESIGN,0.01249549441307221,0.5252525252525252,10.015296145880338,0.011247853381687226,1.9959136563381144,0.9220887573964498,412,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",0.01249549441307221,0.23825887743413515,10.015296145880338,0.011247853381687226,1.2815515299121287,0.9499741525196417,413,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.014838399615523249,0.24799196787148595,9.995337281328705,0.013353867458390204,1.2967803440752514,0.9572283374940177,414,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.014838399615523249,0.5980629539951574,9.995337281328705,0.013353867458390204,2.339087215134719,0.9228499649960806,415,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",LUNCH BAG RED RETROSPOT,0.01021266370299171,0.6719367588932805,9.986660079051381,0.009190033151621046,2.8430999017094445,0.9137544360756562,416,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.012976090352036526,0.5230024213075061,9.972392102044383,0.01167488897334461,1.9864984865497177,0.9226139140434094,417,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.012976090352036526,0.24742268041237114,9.972392102044383,0.01167488897334461,1.2957993939882715,0.9495208055960608,418,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS,0.011654451519884658,0.2694444444444445,9.96704938271605,0.010485153458605383,1.3318172328363977,0.9403426414175872,419,Muy Alto (>5)
JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,0.011654451519884658,0.4311111111111111,9.96704938271605,0.010485153458605383,1.681780720593536,0.9246663933821001,420,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.012976090352036526,0.2448979591836735,9.942857142857143,0.011671023793642047,1.2917054986020504,0.9497483718176435,421,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.012976090352036526,0.526829268292683,9.942857142857143,0.011671023793642047,2.0014219694276574,0.922138047138047,422,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.012976090352036526,0.2448979591836735,9.942857142857143,0.011671023793642047,1.2917054986020504,0.9497483718176435,423,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,0.012976090352036526,0.526829268292683,9.942857142857143,0.011671023793642047,2.0014219694276574,0.922138047138047,424,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",0.01243541992070167,0.20783132530120482,9.941265060240964,0.011184530839146466,1.235966667108279,0.9566495346575914,425,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.01243541992070167,0.5948275862068966,9.941265060240964,0.011184530839146466,2.3204092223293054,0.9186136469131982,426,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN,0.014477952661300012,0.4979338842975206,9.914602198584365,0.013017687047883145,1.8917383481442913,0.926064982097754,427,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.014477952661300012,0.2882775119617225,9.914602198584365,0.013017687047883145,1.3641889388219544,0.946683253678931,428,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG SPACEBOY DESIGN,0.012555568905442748,0.5199004975124378,9.913245912476564,0.011289024222067082,1.9736637160649155,0.9213760487493946,429,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",0.012555568905442748,0.23940435280641464,9.913245912476562,0.011289024222067082,1.2830076765068203,0.9488894018820241,430,Muy Alto (>5)
HAND OVER THE CHOCOLATE   SIGN,PLEASE ONE PERSON METAL SIGN,0.013817133245224078,0.3958691910499139,9.879518072289157,0.012418569758207494,1.5889444791883816,0.9312854030501089,431,Muy Alto (>5)
PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.013817133245224078,0.3448275862068965,9.879518072289155,0.012418569758207494,1.4730423620025674,0.9362976406533575,432,Muy Alto (>5)
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.010873483119067644,0.4436274509803922,9.859309144218436,0.009770618510603275,1.7164833291960444,0.9211507826604126,433,Muy Alto (>5)
JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.010873483119067644,0.2416555407209613,9.859309144218436,0.009770618510603275,1.2863410488160247,0.9409100087337094,434,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN",LUNCH BAG  BLACK SKULL.,0.011654451519884658,0.5896656534954408,9.85499444586858,0.010471858106575282,2.2912188892003864,0.9166456589137001,435,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG  BLACK SKULL.,0.012855941367295447,0.5895316804407714,9.852755374113535,0.011551134652914586,2.2904710565933977,0.9185361029592816,436,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",0.012855941367295447,0.21485943775100402,9.852755374113535,0.011551134652914586,1.2458825926245731,0.9556883938968678,437,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",0.017601826264568063,0.26160714285714287,9.8522907239819,0.01581525431316161,1.3183321926201792,0.9633159658641521,438,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.017601826264568063,0.6628959276018099,9.8522907239819,0.01581525431316161,2.7668504919254238,0.9230093610223913,439,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",0.012855941367295447,0.21485943775100402,9.825687364843992,0.011547540144059542,1.2458060783094824,0.9553910005673165,440,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.012855941367295447,0.5879120879120879,9.825687364843992,0.011547540144059542,2.281469021586768,0.9183066674166873,441,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.014477952661300012,0.5878048780487805,9.823895582329316,0.013004204030732098,2.2808756230506892,0.9208893918437486,442,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.014477952661300012,0.24196787148594376,9.823895582329316,0.013004204030732098,1.2867125566828697,0.9553712566118278,443,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,0.012855941367295447,0.6604938271604938,9.81658950617284,0.01154632753866266,2.7472742564416235,0.9159599966560814,444,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN,0.013937282229965157,0.4925690021231422,9.807779437011753,0.012516238626826015,1.8717376911386854,0.9241901614880349,445,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.013937282229965157,0.27751196172248804,9.807779437011753,0.012516238626826015,1.3449425632154732,0.9455266199917118,446,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG APPLE DESIGN",LUNCH BAG RED RETROSPOT,0.010573110657214946,0.6591760299625469,9.797003745318353,0.009493891853989779,2.7366519099067466,0.9125654246846016,447,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND,0.020785774360206656,0.3963344788087056,9.788403166542603,0.018662264119920093,1.5894725778751229,0.9475316163679135,448,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,0.020785774360206656,0.5133531157270029,9.788403166542603,0.018662264119920093,1.9471099040859445,0.9357260321168983,449,Muy Alto (>5)
"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.01003244022588009,0.42278481012658226,9.774549929676512,0.009006056372090506,1.657521115657099,0.9195130138467756,450,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",0.01003244022588009,0.23194444444444445,9.774549929676512,0.009006056372090506,1.2710936968712814,0.9382774072600748,451,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.012615643397813289,0.5121951219512195,9.766323024054984,0.011323893845116714,1.9424876847290642,0.9202741702741702,452,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.012615643397813289,0.24054982817869416,9.766323024054982,0.011323893845116714,1.2843100104763392,0.9472878608109699,453,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.011173855580920341,0.5830721003134797,9.744797371303395,0.010027207256161403,2.2549841502711483,0.9149143413739758,454,Muy Alto (>5)
60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.017421602787456445,0.49403747870528114,9.743777097782122,0.015633630565532162,1.8762202504843382,0.9301717159354191,455,Muy Alto (>5)
PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.017421602787456445,0.34360189573459715,9.74377709778212,0.015633630565532162,1.4697426252596542,0.9452998092777432,456,Muy Alto (>5)
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.01021266370299171,0.5105105105105104,9.734201555507397,0.009163511017508882,1.9358024809659682,0.9155855488765727,457,Muy Alto (>5)
JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES,0.015559293523969722,0.36530324400564174,9.713798402105292,0.013957521191470262,1.5163042172293644,0.9369614866257898,458,Muy Alto (>5)
JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF,0.015559293523969722,0.4137380191693291,9.713798402105292,0.013957521191470262,1.6330705660850522,0.9321070669385276,459,Muy Alto (>5)
JUMBO BAG APPLES,JUMBO BAG ALPHABET,0.015258921062117025,0.4057507987220448,9.704206602768904,0.013686518321045622,1.612434903150875,0.9320013369115377,460,Muy Alto (>5)
JUMBO BAG ALPHABET,JUMBO BAG APPLES,0.015258921062117025,0.3649425287356322,9.704206602768904,0.013686518321045622,1.51544295016318,0.9360916249105224,461,Muy Alto (>5)
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.011113781088549803,0.4363207547169812,9.6969229412802,0.009967666887596633,1.6942334017193874,0.9203164204766966,462,Muy Alto (>5)
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.011113781088549803,0.24699599465954608,9.696922941280198,0.009967666887596633,1.2941875585300242,0.9391314696466612,463,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN",LUNCH BAG CARS BLUE,0.01015258921062117,0.5136778115501519,9.694649491002073,0.009105352874738772,1.9472981497056348,0.9149335303181457,464,Muy Alto (>5)
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.011594377027514117,0.5795795795795795,9.686427391246667,0.010397405578784567,2.2362515233174847,0.9150685314392126,465,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.012735792382554368,0.41897233201581024,9.686407553798858,0.011420981673649229,1.646645105236616,0.924876668770896,466,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.012735792382554368,0.29444444444444445,9.686407553798858,0.011420981673649229,1.3742394900385142,0.937304372344736,467,Muy Alto (>5)
PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.013997356722335695,0.27606635071090047,9.674527313544525,0.012550530818734274,1.341924936184371,0.9445259550456209,468,Muy Alto (>5)
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.013997356722335695,0.4905263157894736,9.674527313544523,0.012550530818734274,1.8632898182175648,0.9229731705912375,469,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.010573110657214946,0.2167487684729064,9.672922252010723,0.009480047942375374,1.2481208774351895,0.9425990675990676,470,Muy Alto (>5)
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.010573110657214946,0.4718498659517426,9.672922252010723,0.009480047942375374,1.8010399900953322,0.9171703826192856,471,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.014237654691817854,0.5780487804878048,9.660843373493975,0.01276390606124994,2.2281386144252395,0.9191279887482419,472,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.014237654691817854,0.23795180722891562,9.660843373493973,0.01276390606124994,1.2799314628400085,0.9535438993812432,473,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,0.01243541992070167,0.6489028213166145,9.644318181818182,0.01114601618201692,2.6565766550522656,0.9138243193382585,474,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG SUKI DESIGN,0.012855941367295447,0.4841628959276018,9.640401394271365,0.01152239301785277,1.8412357639262162,0.9207176259698193,475,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",0.012855941367295447,0.2559808612440192,9.640401394271365,0.01152239301785277,1.3083629488346902,0.9436627711078401,476,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.014838399615523249,0.28004535147392295,9.631477108749838,0.013297784458784401,1.3485904253557879,0.9463149265430278,477,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,0.014838399615523249,0.5103305785123967,9.631477108749836,0.013297784458784401,1.9339870046452539,0.9230112920445669,478,Muy Alto (>5)
PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.017301453802715368,0.3412322274881517,9.627375692826734,0.015504343732978865,1.464182204638788,0.9439926732199863,479,Muy Alto (>5)
PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.017301453802715368,0.48813559322033895,9.627375692826734,0.015504343732978865,1.854587105229027,0.9290590571887283,480,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",LUNCH BAG RED RETROSPOT,0.01015258921062117,0.6475095785440613,9.623611111111112,0.009097622515333647,2.646076352067869,0.9103628842226527,481,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.012555568905442748,0.20983935742971885,9.622550809297797,0.011250762191061888,1.2379672013118375,0.953105767613923,482,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.012555568905442748,0.5757575757575757,9.622550809297795,0.011250762191061888,2.2161051131975076,0.916053876015347,483,Muy Alto (>5)
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.014357803676558933,0.4321880650994575,9.605076811275794,0.012862989636164824,1.6819023104573239,0.9266735946682294,484,Muy Alto (>5)
